run_id,offline_data_id,benchmark_id,projected_bellman_test_risk,RMSE,MAE,Bias
30_b47,30,47,0.0111072668805718,0.047753404381441,0.0403215057682245,-0.0387728580925613
30_b48,30,48,0.0044530108571052,0.0203545490027817,0.0171728533133864,-0.000309827402234
30_b49,30,49,0.0068636639043688,0.0175831321210051,0.0143664381018606,0.0121283878927351
30_b5,30,5,0.0093311686068773,0.047121517863856,0.0408634660462848,-0.0385161816771142
30_b6,30,6,0.0047487299889326,0.0365427279263594,0.0313134956633439,-0.0148030771309277
30_b7,30,7,0.012507202103734,0.0257574671637505,0.0220775343180866,-0.0040310705528827
30_b8,30,8,0.0114201493561267,0.0559425975575637,0.0486014787094609,-0.0248553012280899
30_b9,30,9,0.007600225508213,0.0350342247332482,0.0292181406414601,-0.0173137938429135
31_b0,31,0,0.0068156979978084,0.0469532159042168,0.0400859479697828,-0.0258456443132308
31_b1,31,1,0.0028328271582722,0.015582756609327,0.013361035848502,0.0047492976370267
31_b10,31,10,0.003701647510752,0.0571253367653905,0.0497795177387888,-0.0309657900963793
31_b11,31,11,0.0023117195814847,0.0882667454950792,0.078896855237981,-0.0776183404964103
31_b12,31,12,0.0056047486141324,0.0211006511004169,0.0180312053568195,-0.0051055407791864
31_b13,31,13,0.0126387309283018,0.0276058706196159,0.0234309081116225,-0.0026461087062489
31_b14,31,14,0.0072238147258758,0.0442316349113716,0.0380105060465575,-0.0231328524403215
31_b15,31,15,0.0070583526976406,0.0155410622726363,0.0133751886873506,0.0087787473807111
31_b16,31,16,0.0094022992998361,0.0368612954937093,0.0319777940945641,-0.011669820415409
31_b17,31,17,0.0030319285579025,0.0113858569144012,0.0098865646321792,-0.0024518384609837
31_b18,31,18,0.0048787193372845,0.0378106310812438,0.0326007371710147,-0.0159443478181492
31_b19,31,19,0.0108621343970298,0.0398507825388044,0.0340554528756183,-0.0141634193484787
31_b2,31,2,0.005409475415945,0.0151971729365284,0.0126277934107929,0.0103259609267115
31_b20,31,20,0.0025815349072217,0.0068612952536071,0.0057473461772315,0.0017845831834711
31_b21,31,21,0.0104960398748517,0.0405511158164814,0.0339838328443875,-0.0257105453171243
31_b22,31,22,0.0072169150225818,0.0177248192529369,0.014693023582804,-0.0004275246540782
31_b23,31,23,0.0056683262810111,0.0141738310108526,0.0118770407978445,0.0082513432065024
31_b24,31,24,0.0067960061132907,0.0175400234050306,0.0148928141733631,0.0019346014922484
31_b25,31,25,0.006342171691358,0.014852910783871,0.0126304080401314,-0.0002433048078091
31_b26,31,26,0.0012575208675116,0.0839015102041024,0.0746751147913164,-0.0735247754896408
31_b27,31,27,0.0088722575455904,0.0196424919669048,0.0173213552299421,0.0171056733338627
31_b28,31,28,0.0031822454184293,0.0183882331109248,0.0154731403692858,-0.0074388273322256
31_b29,31,29,0.0424284413456916,0.0674091696865638,0.0594426944438964,-0.043484412878206
31_b3,31,3,0.0032219998538494,0.0346750326161253,0.0294340768794063,-0.018244340516394
31_b30,31,30,0.0051225153729319,0.0174301109240466,0.0155843041790649,-0.0155131683638319
31_b31,31,31,0.005140446126461,0.0756104573585831,0.06578179246957,-0.0552735701038182
31_b32,31,32,0.0136426044628024,0.0757009540517761,0.0660936051543467,-0.0562209485174753
31_b33,31,33,0.0036257551982998,0.0194257225063348,0.0164068200590554,0.0017998101131524
31_b34,31,34,0.0309429634362459,0.0815302218418485,0.0714907426239369,-0.0585161500602407
31_b35,31,35,0.0019764569588005,0.0878192393130146,0.0775191079962496,-0.0739609899229799
31_b36,31,36,0.0057598077692091,0.0332460367084263,0.0280769216851331,-0.0114440047810785
31_b37,31,37,0.007754516787827,0.0210330149723865,0.0178318366012536,0.0037558027985505
31_b38,31,38,0.0306497365236282,0.0553079009081879,0.0471432930795708,-0.0328303793264785
31_b39,31,39,0.0080184303224086,0.0129382634094644,0.0109973530803108,-0.0022812878555851
31_b4,31,4,0.0223039407283067,0.0753201620608179,0.0654845997537631,-0.0577518783938285
31_b40,31,40,0.0075329160317778,0.0160536437903049,0.0135290809243451,0.0022060341597534
31_b41,31,41,0.005781119223684,0.0256559104597108,0.0220456750656012,-0.0025437873613554
31_b42,31,42,0.01250721514225,0.0228723222187724,0.0193856664205668,-0.0134377140545984
31_b43,31,43,0.0015737665817141,0.0739272973190759,0.0653271749845589,-0.0644219663224066
31_b44,31,44,0.012607367709279,0.0069937995882951,0.0058203223199234,0.0012836883365525
31_b45,31,45,0.0099593605846166,0.0163438829273214,0.013364005718613,0.0070841842179652
31_b46,31,46,0.0103766545653343,0.0314677028610921,0.0264082288416102,-0.0160143821220845
31_b47,31,47,0.008085411041975,0.0498790988517698,0.0431912648491561,-0.0425732076913118
31_b48,31,48,0.0049906214699149,0.0223283302928281,0.0188682958704885,0.0012045804003719
31_b49,31,49,0.005819896236062,0.0182609565387586,0.0144225790840573,0.0122874435945414
31_b5,31,5,0.0116031216457486,0.045025837243948,0.0387403962475946,-0.0350605195522075
31_b6,31,6,0.0069394055753946,0.0323772805424722,0.0276851603994146,-0.0128570303833112
31_b7,31,7,0.0092880949378013,0.0324974780860206,0.0274318266444606,0.0006080120831029
31_b8,31,8,0.0245279818773269,0.0533965750457442,0.0463477322025573,-0.0184185320153483
31_b9,31,9,0.0047934567555785,0.0373263047227431,0.0316700542997568,-0.0105822004983201
32_b0,32,0,0.0031765585299581,0.0513934788782799,0.0439245588575431,-0.0322165855146886
32_b1,32,1,0.0054780081845819,0.0255812397878173,0.0211798639653716,0.0162413430295418
32_b10,32,10,0.0083528384566307,0.0478555931097826,0.0409326687101565,-0.0344055688632943
32_b11,32,11,0.0027369200251996,0.0834746875076876,0.0740568087343126,-0.0710969445150112
32_b12,32,12,0.0058707315474748,0.0215854938168435,0.0181512461527017,-0.0087628495605895
32_b13,32,13,0.0101187964901328,0.0315527013224938,0.0266789845883613,-0.0020952477300306
32_b14,32,14,0.0068021407350897,0.0381128187320804,0.0326782453218766,-0.0145193040343292
32_b15,32,15,0.0065316660329699,0.0106472752197341,0.0090068421920295,0.0016914823406841
32_b16,32,16,0.0120739182457327,0.0375120947613518,0.0323474190704291,-0.0078145508043235
32_b17,32,17,0.002930037677288,0.0105019775232899,0.0086060157080646,0.0050238458218518
32_b18,32,18,0.0065392004325985,0.0373015291933899,0.0326137804426252,-0.0098867622530087
32_b19,32,19,0.0119179775938391,0.0311017265658125,0.0265563113859388,-0.0183841783960815
32_b2,32,2,0.004802128765732,0.0069467414405124,0.0059527846425771,-0.001648276085034
32_b20,32,20,0.0031816828995943,0.0051620613242663,0.0044048296869732,0.0009986671456135
32_b21,32,21,0.0148350019007921,0.0398203362867117,0.0336002287410519,-0.0242126506802014
32_b22,32,22,0.0074890493415296,0.0162121099217349,0.0135250730148982,-0.0074963936477433
32_b23,32,23,0.0051019275560975,0.0076843408878014,0.0065116287348791,-0.0009982665721327
32_b24,32,24,0.0062833554111421,0.0187517350590621,0.0156040945951826,-0.009670396016445
32_b25,32,25,0.0065113357268273,0.0136485400285872,0.0115341766923666,0.0008439703611657
32_b26,32,26,0.0048862798139452,0.0755511828786633,0.0662126690254081,-0.0641429101035464
32_b27,32,27,0.0072888610884547,0.012238820007441,0.0101910186221357,-0.0053463055787142
32_b28,32,28,0.004645365756005,0.0150834581824724,0.0128606496896827,-0.0072853847389342
32_b29,32,29,0.0297680515795946,0.0725166754791347,0.0641971106025448,-0.0554086781015212
32_b3,32,3,0.0023231750819832,0.0372262090404451,0.031614304917166,-0.0158947023551445
32_b30,32,30,0.0064757391810417,0.0147558595257767,0.012509630897548,-0.0112039781059138
32_b31,32,31,0.0065183797851204,0.0757165902364539,0.0658706908000749,-0.0550157971566659
32_b32,32,32,0.0257014147937297,0.0740676463156382,0.0647972415397816,-0.0522316543721535
32_b33,32,33,0.0037404517643153,0.0201987232257935,0.0169466153159737,-0.0100916721951216
32_b34,32,34,0.0300498642027378,0.0827722468064842,0.07276854226664,-0.0630584284273936
32_b35,32,35,0.003260652301833,0.0816765034385222,0.0715836274405592,-0.0680722672367119
32_b36,32,36,0.0079044289886951,0.0307898960631927,0.0264062304468825,-0.0072177270427346
32_b37,32,37,0.0067294081673026,0.0181528621032376,0.0155548097984865,0.0016173879848793
32_b38,32,38,0.0189766641706228,0.0635144299394682,0.0548723739141132,-0.0486166031507309
32_b39,32,39,0.0056805489584803,0.0221876594562491,0.0178382723493268,-0.0169681868230691
32_b4,32,4,0.0435330606997013,0.0725329493455686,0.0628567751716764,-0.0510116858278343
32_b40,32,40,0.005835460498929,0.0145020232514089,0.0120216203707968,-0.0001807000400731
32_b41,32,41,0.006533645093441,0.0264591588611965,0.0226692743622697,0.0027905906667001
32_b42,32,42,0.0098406691104173,0.0360792572524988,0.0312671923695597,-0.0299736908532213
32_b43,32,43,0.0058446153998374,0.0597898931915036,0.0515514152470859,-0.0489467442288878
32_b44,32,44,0.009660817682743,0.0074477708614379,0.0059323378751287,0.0046427737263729
32_b45,32,45,0.0081393560394644,0.0115607059718397,0.0098087778082117,0.0002582590002566
32_b46,32,46,0.0150075228884816,0.0248617631179443,0.0214144088630564,-0.0061748510389588
32_b47,32,47,0.0086044808849692,0.0498055874564365,0.0426077866868581,-0.0417124475107993
32_b48,32,48,0.0036297659389674,0.0228899032854453,0.0191541011480148,-0.0002186256402637
32_b49,32,49,0.0045482702553272,0.0087814763025664,0.007137884721742,0.0041211088228737
32_b5,32,5,0.0049941558390855,0.0596820153049211,0.0530711514060385,-0.0523658348224125
32_b6,32,6,0.0068170404992997,0.0315554557745737,0.0272235380398342,-0.0058382157894084
32_b7,32,7,0.0154555859044194,0.0192209356032439,0.0160310121224028,-0.0114913909294409
32_b8,32,8,0.0206396076828241,0.0529749810188962,0.0456327564001549,-0.0277453249966492
32_b9,32,9,0.0090089067816734,0.0288977798341026,0.0240901767113246,-0.0183908058959059
33_b0,33,0,0.0051185428164899,0.0479874080606735,0.0411313861909002,-0.0183321699171938
33_b1,33,1,0.0099234180524945,0.0678351799412162,0.0585106544941663,0.0582424373272806
33_b10,33,10,0.0062573631294071,0.0512355462178965,0.0442923202653764,-0.0192940036169602
33_b11,33,11,0.0029340675100684,0.0824822530374413,0.0729281153788179,-0.0686219901750882
33_b12,33,12,0.0151709215715527,0.0487089522247512,0.0383888354280497,0.0336289447324816
33_b13,33,13,0.0151312928646802,0.0521469072990025,0.0421408480004174,0.0301953491364838
33_b14,33,14,0.013434275984764,0.0401192065824482,0.0345991509540181,-0.0129866596909414
33_b15,33,15,0.0082545764744281,0.0659367769965266,0.0565726468083448,0.0560554991755634
33_b16,33,16,0.0076469965279102,0.0379277392336613,0.0315205210160638,0.0068222203764889
33_b17,33,17,0.0076489769853651,0.0650079223654191,0.0585423726844601,0.0585407913825474
33_b18,33,18,0.0052357008680701,0.0402532739973523,0.034374722612556,0.0068822854268364
33_b19,33,19,0.0079931616783142,0.0448829227799896,0.0374025622913904,0.0007825112021237
33_b2,33,2,0.0050520794466137,0.0552393865476093,0.04973286237102,0.0496759084844961
33_b20,33,20,0.005169600713998,0.0552379228072234,0.0500247860653325,0.0500247860653325
33_b21,33,21,0.0072484808042645,0.0467697343545418,0.0400454956304747,-0.0278959992353338
33_b22,33,22,0.0055407164618372,0.0442393869746329,0.0360837063280632,0.0314294353040168
33_b23,33,23,0.0051646060310304,0.0504600190258498,0.0447168839978985,0.0446314938063733
33_b24,33,24,0.0071973442099988,0.0334546420454448,0.0270574283390305,0.0245354375545866
33_b25,33,25,0.0121986549347639,0.0654969434263595,0.0564615804690402,0.0563102329883258
33_b26,33,26,0.0013108033454045,0.0790500749183869,0.0692081726744072,-0.0655101337219821
33_b27,33,27,0.0077238790690898,0.0316920114643874,0.0289889700722415,0.0289879666373599
33_b28,33,28,0.0029509589076042,0.0247401201315366,0.0194633325564791,0.0150654208820196
33_b29,33,29,0.0163176134228706,0.0632812948846359,0.0557218917934369,-0.043521479379633
33_b3,33,3,0.0032963869161903,0.0373767238232714,0.0313185974978841,0.0024812593962997
33_b30,33,30,0.0043039517477154,0.0053174050053472,0.00394962438324,0.0029868861247086
33_b31,33,31,0.0047685741446912,0.0682429033612014,0.0595214962578029,-0.0409606776750297
33_b32,33,32,0.011026794090867,0.0761764308723623,0.067012469750407,-0.0524865062493336
33_b33,33,33,0.0055924588814377,0.0438554977681388,0.0351838554820278,0.0294691196916392
33_b34,33,34,0.0194598231464624,0.0787717207479542,0.0690693453873973,-0.0538765202218201
33_b35,33,35,0.0015202753711491,0.0840173154626122,0.0739539314480134,-0.0672014331956961
33_b36,33,36,0.0053139999508857,0.0346236846471004,0.0291628601483535,0.0076429867802653
33_b37,33,37,0.0082171075046062,0.0438015224225031,0.0356653357669711,0.0336427945783361
33_b38,33,38,0.0214236713945865,0.055368988772268,0.0473394309019204,-0.0340911537443753
33_b39,33,39,0.00812469702214,0.0195178924665586,0.0161478790896944,0.0101684135524556
33_b4,33,4,0.0099612763151526,0.0774749899351468,0.0677974788419669,-0.0615168749046279
33_b40,33,40,0.0125243887305259,0.0649424504993268,0.0543334842956392,0.0536527253518579
33_b41,33,41,0.005470560863614,0.0442706450316287,0.0356330420769518,0.0268394763494143
33_b42,33,42,0.0079546552151441,0.0179206794667686,0.0151051089889369,-0.0011088126339018
33_b43,33,43,0.0027616759762167,0.0592579214452452,0.0511914378948858,-0.048580957193335
33_b44,33,44,0.0088963145390152,0.0450134157930542,0.0413515820092288,0.0413507934409426
33_b45,33,45,0.0139635317027568,0.0672455747466891,0.0588068871258292,0.058710326970322
33_b46,33,46,0.0106725106015801,0.0319427729260988,0.0263112399727106,0.0090789083531126
33_b47,33,47,0.0109102539718151,0.0382687748074424,0.031680673151277,-0.0256669517932459
33_b48,33,48,0.0033015829976648,0.03706756436997,0.0303855964378453,0.0238394608511589
33_b49,33,49,0.0106541253626346,0.0777703173350141,0.0679285730735864,0.0679194898356218
33_b5,33,5,0.0063940333202481,0.0463602613209289,0.0397887559758964,-0.0353600880282465
33_b6,33,6,0.0105329770594835,0.0327862037585685,0.0282476564339594,0.000732426882605
33_b7,33,7,0.0091018564999103,0.0412916139033382,0.0333692775981035,0.0159729368484113
33_b8,33,8,0.0135564114898443,0.0521081101253556,0.044996842178516,-0.0107639445672975
33_b9,33,9,0.0083176419138908,0.0384765419404194,0.0323773971095215,0.007968888055766
34_b0,34,0,0.0125369951128959,0.0488123536123159,0.0419223117394358,-0.0191757277966462
34_b1,34,1,0.0044374484568834,0.0275244149778694,0.0229016947338823,0.0164576070185285
34_b10,34,10,0.0090360837057232,0.0505678379376089,0.0434477560193045,-0.0312527905235765
34_b11,34,11,0.0208697617053985,0.0761233212314371,0.0667770190576266,-0.0565524045737402
34_b12,34,12,0.0090408269315958,0.0275968698472427,0.0235013441526098,-0.0053351132356328
34_b13,34,13,0.0115753477439284,0.0339581628484828,0.0286937756542465,-0.000443285976944
34_b14,34,14,0.0080809537321329,0.0455305513557415,0.0391364174174668,-0.0287630630868079
34_b15,34,15,0.0086440220475196,0.0102509519204903,0.0085985868354327,0.0041076763346791
34_b16,34,16,0.0056555978953838,0.0398998843810956,0.034645564356324,-0.0110948353125422
34_b17,34,17,0.0026907389983534,0.0163010592364834,0.0132596697425469,0.008466315367259
34_b18,34,18,0.0027475883252918,0.0410145875789553,0.0357277339143911,-0.013490136876353
34_b19,34,19,0.0117040295153856,0.041283497741084,0.0353327981186157,-0.0101577196795551
34_b2,34,2,0.0058801993727684,0.0188461561923644,0.0152966050244867,0.0132480508554726
34_b20,34,20,0.0043880557641386,0.0135986970465895,0.01145572663052,0.0079837067355401
34_b21,34,21,0.0091322865337133,0.0475939036395619,0.0404833286417124,-0.0294246277328056
34_b22,34,22,0.0068206223659217,0.0216419391856169,0.0178498363611288,0.0033545838925056
34_b23,34,23,0.0057228184305131,0.0172257923778441,0.0143368452601134,0.01060822842177
34_b24,34,24,0.0085633881390094,0.0193163502852583,0.0161926649196539,-0.0025649620557669
34_b25,34,25,0.0103152077645063,0.0221855124911887,0.0181034818728221,0.0085469051793916
34_b26,34,26,0.0115226339548826,0.0711583844350527,0.0615964643660117,-0.0552542262992938
34_b27,34,27,0.0089262593537569,0.0139385428712315,0.0115375845588278,0.0085655539587605
34_b28,34,28,0.0020758514292538,0.0184098505599721,0.0156280378688825,-0.0064874722872627
34_b29,34,29,0.0273522045463323,0.0656404937552119,0.0580739348964561,-0.0433830594702885
34_b3,34,3,0.0057380413636565,0.041573206956991,0.0353085199114866,-0.0135055486485362
34_b30,34,30,0.0055971392430365,0.0187143787873279,0.0159172173033584,-0.0157055817826767
34_b31,34,31,0.0029602688737213,0.0764821662976453,0.0665635442384518,-0.0550895957485772
34_b32,34,32,0.0083489716053009,0.0744498475220434,0.0648535755639022,-0.0557461917529872
34_b33,34,33,0.0025457558222115,0.0213244577261616,0.0182248514931416,-0.0056637514702742
34_b34,34,34,0.0215941332280635,0.0795934180182448,0.0699198481665371,-0.0576890821374399
34_b35,34,35,0.0153509136289358,0.0792931934122635,0.0694439383078133,-0.0600438670575385
34_b36,34,36,0.0035781897604465,0.0351036893447078,0.0297767334373202,-0.0103171084157656
34_b37,34,37,0.0054167159833014,0.0259199442295341,0.0220222537778317,0.0052527370909228
34_b38,34,38,0.0168578028678894,0.0576612662421639,0.0494251123123103,-0.0415654650755459
34_b39,34,39,0.0085334936156868,0.016075641084429,0.0134566621494013,-0.0011233978078234
34_b4,34,4,0.0335669368505477,0.0704970056254906,0.0612256917105696,-0.0481939021828293
34_b40,34,40,0.008830614387989,0.0205397342556598,0.0171393327153055,0.0047840987093513
34_b41,34,41,0.0043948213569819,0.0282992590002502,0.0242767901718616,-0.0007244633464142
34_b42,34,42,0.0078503405675292,0.024978114833318,0.0215090293984394,-0.0202152225829195
34_b43,34,43,0.0045034857466816,0.0602875030673525,0.051864125100983,-0.047962977267889
34_b44,34,44,0.0109447864815592,0.0155823438991618,0.013076741064433,0.0127718275482766
34_b45,34,45,0.010475106537342,0.0212450892533678,0.0173505688353907,0.0102269590005744
34_b46,34,46,0.0117972195148468,0.0291551776054961,0.0244617242109961,-0.0159369909227825
34_b47,34,47,0.0147915743291378,0.0438063733373924,0.0364727927371859,-0.0313987546414136
34_b48,34,48,0.0040078489109873,0.0264622493355019,0.0223745821451302,-0.0054813710448797
34_b49,34,49,0.0047918548807501,0.0148680401609623,0.0120359230512985,0.0089991597033804
34_b5,34,5,0.0068542407825589,0.0522303002346871,0.045808471092605,-0.044227008689777
34_b6,34,6,0.0071577364578843,0.0347677713761166,0.0295536974340211,-0.0170287664688657
34_b7,34,7,0.0109312161803245,0.028911562277398,0.0247459967789473,-0.0002254266274394
34_b8,34,8,0.0072935242205858,0.0496868428003395,0.0426518457875499,-0.027575904113255
34_b9,34,9,0.0079338438808918,0.0321631362347781,0.0270181308255996,-0.0114679664827417
35_b0,35,0,0.0079843159765005,0.0490491758251181,0.042016936577711,-0.024268570307031
35_b1,35,1,0.0037374687381088,0.019785919760299,0.0169622351124417,0.0075030850118491
35_b10,35,10,0.006370784714818,0.0507837655338914,0.0436345921225438,-0.0311185461377317
35_b11,35,11,0.0075971819460392,0.0776527942555238,0.0682315884960553,-0.0620351347332325
35_b12,35,12,0.0048096533864736,0.0204828812767017,0.0175314932741457,-0.00246929143148
35_b13,35,13,0.011369957588613,0.0321578608156925,0.0273464345466345,-3.5420944914221764e-06
35_b14,35,14,0.0088942125439643,0.0413071553403764,0.0349541175602644,-0.024092095108208
35_b15,35,15,0.0062531232833862,0.0101729771585613,0.0085540707793552,0.002317220774712
35_b16,35,16,0.0086230458691716,0.0366752724761062,0.0317049140130984,-0.014934338221501
35_b17,35,17,0.0046859718859195,0.0154614326759987,0.0125097246828954,0.0087048159551341
35_b18,35,18,0.004391636699438,0.0377677247706677,0.0331832995946751,-0.0084013907873304
35_b19,35,19,0.0068569364957511,0.0438689349336258,0.0376088319033442,-0.0191868282332143
35_b2,35,2,0.0055975737050175,0.0076807959298727,0.00667855732725,-0.0004985337203834
35_b20,35,20,0.0032085329294204,0.0064571383863703,0.0050264827359933,0.0036424786353018
35_b21,35,21,0.0105191357433795,0.0450190804936815,0.038168379340932,-0.0274267480360867
35_b22,35,22,0.004775355104357,0.0206966760345116,0.0171335179684683,0.0062376719387248
35_b23,35,23,0.0058538867160677,0.0088482674688792,0.0076502278656698,-0.0010604921146295
35_b24,35,24,0.0063515701331198,0.0149000223383456,0.0127270108787342,-0.0041386894369497
35_b25,35,25,0.0092560928314924,0.0165297276313816,0.0135954860318452,0.0080757302325218
35_b26,35,26,0.0067964261397719,0.0763302224840914,0.066671166618762,-0.0627767890164977
35_b27,35,27,0.0061098895967006,0.0077115562808766,0.0066229539923369,-0.0007650929875671
35_b28,35,28,0.0031063011847436,0.015087797611647,0.0126732816215371,-0.0075999009603401
35_b29,35,29,0.0146457199007272,0.0750805141028132,0.0667262718169149,-0.0591951295506805
35_b3,35,3,0.0031959726475179,0.0379110809044034,0.0322610670409631,-0.0174653773813042
35_b30,35,30,0.0066904267296195,0.0112454266596586,0.0093198358628433,-0.0083319912932347
35_b31,35,31,0.0062765898182988,0.0734866354901209,0.0638352834630495,-0.050549706463862
35_b32,35,32,0.007572473026812,0.0750887800406435,0.0653320442944095,-0.0577463932906539
35_b33,35,33,0.0024261113721877,0.0174781827616503,0.0149186741455923,-0.0016251536260824
35_b34,35,34,0.0117891188710927,0.0832098563064237,0.073213306038815,-0.0645427672957885
35_b35,35,35,0.0084629375487566,0.0824878547315348,0.0725017477502478,-0.065314401018004
35_b36,35,36,0.0061733582988381,0.0312530880875446,0.0266053563344758,-0.0089856391900684
35_b37,35,37,0.0062197679653763,0.0163235872001639,0.0141990303294733,0.0006624791724607
35_b38,35,38,0.0124796405434608,0.0579119474442951,0.0497144718107301,-0.0429340193246025
35_b39,35,39,0.0078435726463794,0.0115663249315037,0.0094729524222202,-0.003759414202068
35_b4,35,4,0.0225446671247482,0.0746431308493092,0.0649057469122635,-0.0555573074521089
35_b40,35,40,0.0088065359741449,0.0180309560695803,0.0149551850196439,0.0086464641441125
35_b41,35,41,0.0047838971950113,0.0264030638963465,0.0226131419080775,0.0001135633664671
35_b42,35,42,0.0042494311928749,0.0485215997638842,0.0430916355876252,-0.0428413701965473
35_b43,35,43,0.002025244757533,0.0695194145684176,0.0610511462995782,-0.059759191875346
35_b44,35,44,0.010289866477251,0.0090165596975583,0.0074393762432737,0.0067161600693361
35_b45,35,45,0.006965207401663,0.0149329365602458,0.0124291529401671,0.0079021976387593
35_b46,35,46,0.0144911333918571,0.025540372839381,0.0216141769196838,-0.0093211447866633
35_b47,35,47,0.0068153119646012,0.0473762152397716,0.0407202702923677,-0.0397659168555401
35_b48,35,48,0.0032710705418139,0.0206133354747136,0.0173067899455782,-0.0039997956284787
35_b49,35,49,0.0067420843988657,0.0164150668289976,0.0131325297849252,0.0125009030336514
35_b5,35,5,0.0039905859157443,0.0614434236072979,0.0545210183341987,-0.054030311286915
35_b6,35,6,0.0088301254436373,0.0290421002291878,0.0245586871376144,-0.0113501803038525
35_b7,35,7,0.0075894724577665,0.0287689799968816,0.0246352022176142,-0.003924222526839
35_b8,35,8,0.0064887530170381,0.0526675869253017,0.0447939092385058,-0.0361965120797685
35_b9,35,9,0.0068028960376977,0.0309483596324413,0.0262062389374477,-0.0064298754482297
36_b0,36,0,0.009882740676403,0.0442039694885406,0.037814452344246,-0.0180431128164491
36_b1,36,1,0.0044841757044196,0.0223188776418672,0.0185877194139175,0.0132552153221331
36_b10,36,10,0.0125635731965303,0.055516010507675,0.0480327690689591,-0.0187959340185625
36_b11,36,11,0.0090059842914342,0.0783690210477185,0.068893755887766,-0.0631791576356772
36_b12,36,12,0.0052794096991419,0.0226159501246765,0.0192458103125682,-0.0049804290191968
36_b13,36,13,0.013342261314392,0.0322781442087999,0.0274620576400775,0.0040424025745596
36_b14,36,14,0.0076368805021047,0.0430112838107035,0.037055080082282,-0.0163010239377763
36_b15,36,15,0.007007879205048,0.0182330193527648,0.01525633452693,0.0124274685536511
36_b16,36,16,0.0095739299431443,0.0328217178235333,0.0283175208838656,-0.0135672208899632
36_b17,36,17,0.0039808107540011,0.0121429867195374,0.0102210655802628,0.0026101614354411
36_b18,36,18,0.0073325792327523,0.03054272154059,0.0257664937665686,-0.0149039867054671
36_b19,36,19,0.0158915035426616,0.0406141423708631,0.0343310662513249,-0.0059485792779014
36_b2,36,2,0.0056547280400991,0.0188699265691107,0.0160930405394174,0.0155325662880204
36_b20,36,20,0.0036659762263298,0.0095380496260803,0.0078347086545545,0.0062510306097101
36_b21,36,21,0.0107877636328339,0.0415268319387564,0.0354117685866367,-0.0230798781228077
36_b22,36,22,0.0054291347041726,0.0192351285016345,0.0159702403348637,0.0014630025281803
36_b23,36,23,0.0064667183905839,0.0190525998283001,0.0162666895939037,0.0152257580775767
36_b24,36,24,0.0068550556898117,0.0134535514127003,0.0112330798991024,-0.0035164832323789
36_b25,36,25,0.0092000747099518,0.0187873766896047,0.0154094943340169,0.0095260180701734
36_b26,36,26,0.0079459249973297,0.0733452907460787,0.0641085741769347,-0.0614826281189743
36_b27,36,27,0.0073854839429259,0.0094132196758695,0.0077537805470637,0.0068410403956659
36_b28,36,28,0.001381961395964,0.0189667793005135,0.0158827396298875,-0.0141044539169524
36_b29,36,29,0.0243779085576534,0.0696448865064875,0.0617084263432479,-0.0501239838699984
36_b3,36,3,0.0097988927736878,0.034387680494199,0.0291378244571387,-0.0002161879767663
36_b30,36,30,0.0093503464013338,0.0090078249541506,0.007606407685962,-0.0058831580754485
36_b31,36,31,0.0053572594188153,0.0719834343080291,0.0618461567486519,-0.0555777601382578
36_b32,36,32,0.0061003430746495,0.0763167834408429,0.06655267923481,-0.0588274383625685
36_b33,36,33,0.0030386103317141,0.0214349459850046,0.0182994209160096,-0.0055760196805931
36_b34,36,34,0.0166594646871089,0.0814001379610696,0.0714609836268937,-0.0616413768375059
36_b35,36,35,0.0057950103655457,0.0835269876020266,0.0731418308338106,-0.068611060399744
36_b36,36,36,0.0068503627553582,0.0295688121414745,0.0241682636551558,-0.0175814867904409
36_b37,36,37,0.0060382392257452,0.0157542704369898,0.013342329962179,-0.0009135425090789
36_b38,36,38,0.0137946289032697,0.0631721838845734,0.0545169947488466,-0.0470918216003337
36_b39,36,39,0.0088246222585439,0.0128958579771296,0.0107038933178409,-0.0030649455124512
36_b4,36,4,0.0107149202376604,0.0796823349957303,0.0700396913139411,-0.06494154044085
36_b40,36,40,0.0086712138727307,0.0163251347062102,0.0137093962944345,0.004186673083459
36_b41,36,41,0.0057750362902879,0.0202624945594613,0.0173552463424857,-0.0013823239493649
36_b42,36,42,0.010645093396306,0.0205190195781021,0.0175242007058113,-0.013669138662517
36_b43,36,43,0.003422386245802,0.0656618091760652,0.0577047340050921,-0.0563296670877025
36_b44,36,44,0.011942752636969,0.007327683412889,0.0061529304896248,0.0035023849020944
36_b45,36,45,0.0100715598091483,0.022723756546859,0.018426717557013,0.0160566020477563
36_b46,36,46,0.0182517301291227,0.0286137598202635,0.0240819130465388,0.0041646101651713
36_b47,36,47,0.0126627450808882,0.0416321993795288,0.0347071103623602,-0.0318454151286277
36_b48,36,48,0.0040270518511533,0.0185711540222478,0.0155839600483886,-0.0001384417596273
36_b49,36,49,0.0046604927629232,0.0114342943369787,0.0093796049832599,0.0054027273989049
36_b5,36,5,0.0151642663404345,0.0441943746826022,0.0379105710517615,-0.0330874327057972
36_b6,36,6,0.0072201853618025,0.0331968813128648,0.0287710795114981,-0.0083476471650647
36_b7,36,7,0.0100095402449369,0.0302038603210729,0.0258404867397621,-0.0026652691187337
36_b8,36,8,0.0137038556858897,0.0501819634299448,0.0434925298028247,-0.020570419560172
36_b9,36,9,0.0077155930921435,0.0407241051590515,0.0344047690718434,-0.0002418136154301
